id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1132436180744777728,eromagus,"RT @ag_bean3r: Yo nunca había entendido por que callo de hacha le tiraba tanto hate a AMLO hasta el día de hoy, yo en verdad creía que callo estaba del lado de contar la verdad, pero como siempre les digo uno no come de likes y ahora entiendo la razón de esas críticas https://t.co/Gu7Ktc7lPC",Sat May 25 23:59:59 +0000 2019,26/05/2019 00:59:59,,es,,,880881813043937282,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1095158334758551552/OPQytk0e_normal.jpg,73,106,México,http://twitter.com/eromagus/statuses/1132436180744777728,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ag_bean3r"",""name"":""AG Bean3r / Toxin3r"",""id"":144072274,""id_str"":""144072274"",""indices"":[3,13]}],""urls"":[]}"
1132436178899222528,emovaz,@NachoRgz Sí verdad? Ni que Manuel Velasco estuviera actuando a favor de López Obrador. AMLO nunca de atrevería a siquiera cruzar palabra con él 🙄🙄🙄,Sat May 25 23:59:59 +0000 2019,26/05/2019 00:59:59,,es,68723105,NachoRgz,99153322,1132434987477639168,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/453985548776906752/8WmhGCLK_normal.jpeg,330,350,"México, D.F.",http://twitter.com/emovaz/statuses/1132436178899222528,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""NachoRgz"",""name"":""Nacho Rodriguez (El Chapucero)"",""id"":68723105,""id_str"":""68723105"",""indices"":[0,9]}],""urls"":[]}"
1132436175493451782,GabyZugar,"Ya renunció la secretaria de medio ambiente, la presidencia de amlo se cae a pedazos, el mundo se va a acabar si lis diji si lis ilvirtió. https://t.co/qzIVvmkqeL",Sat May 25 23:59:58 +0000 2019,26/05/2019 00:59:58,,es,,,143116664,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1133082899111186434/fdnS3oY6_normal.jpg,3536,557,CDMX,http://twitter.com/GabyZugar/statuses/1132436175493451782,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1132436165808787500,""id_str"":""1132436165808787456"",""indices"":[139,162],""media_url"":""http://pbs.twimg.com/tweet_video_thumb/D7c4sWHWkAAGcEV.jpg"",""media_url_https"":""https://pbs.twimg.com/tweet_video_thumb/D7c4sWHWkAAGcEV.jpg"",""url"":""https://t.co/qzIVvmkqeL"",""display_url"":""pic.twitter.com/qzIVvmkqeL"",""expanded_url"":""https://twitter.com/GabyZugar/status/1132436175493451782/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":498,""h"":398,""resize"":""fit""},""large"":{""w"":498,""h"":398,""resize"":""fit""},""medium"":{""w"":498,""h"":398,""resize"":""fit""}}}]}"
1132436164680593408,pakocisco,"RT @politicomx: ""Nosotros tenemos que actuar con rectitud, cero nepotismo... ninguna de esas lacras de la política"": AMLO. 
El presidente señaló que Josefa Gonzalez Blanco, extitular de Semarnat aceptó que cometió un error y por ello presentó su renuncia. 👇🏻 https://t.co/x1j1wgJaKO 
📹: Milenio https://t.co/tHdmEFCXld",Sat May 25 23:59:55 +0000 2019,26/05/2019 00:59:55,,es,,,144332729,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/937076198206779392/DxWqXP6z_normal.jpg,181,316,,http://twitter.com/pakocisco/statuses/1132436164680593408,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""politicomx"",""name"":""POLÍTICO México"",""id"":137474821,""id_str"":""137474821"",""indices"":[3,14]}],""urls"":[]}"
1132436163212369920,Gerryknight,"RT @qtf: Contrato para Dos Bocas por 5 MMDP a Van Oord (consorcio holandés) y Grupo Madre Huerta (empresa creada hace 8 días).
Preside Consejo Manuel Santandreu. ¿Quién es? Busca red de corrupción obras de aguas Tabasco.
“La corrupción sólo cambió de nombres con AMLO”,
Fernanda Familiar",Sat May 25 23:59:55 +0000 2019,26/05/2019 00:59:55,,es,,,449327368,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/603015391418327040/BGYiNZTB_normal.jpg,20,88,"Nuevo León, MEXICO",http://twitter.com/Gerryknight/statuses/1132436163212369920,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""qtf"",""name"":""Fernanda Familiar"",""id"":24200281,""id_str"":""24200281"",""indices"":[3,7]}],""urls"":[]}"
1132436161882972171,elsoldepuebla1,"#LoMasLeido Sacrificó AMLO a trabajadores de salud por el programa de becas, personal de Prospera ya no fue recontratado 😤 https://t.co/5b1ESgc5fM",Sat May 25 23:59:55 +0000 2019,26/05/2019 00:59:55,,es,,,236602067,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1066150676772745217/Uy7Xu0Ni_normal.jpg,405540,232,"Puebla, Puebla, México",http://twitter.com/elsoldepuebla1/statuses/1132436161882972171,"{""hashtags"":[{""text"":""LoMasLeido"",""indices"":[0,11]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/5b1ESgc5fM"",""expanded_url"":""http://bit.ly/2WlYGtd"",""display_url"":""bit.ly/2WlYGtd"",""indices"":[123,146]}]}"
1132436158070317057,Herr_karl_mx,"RT @_trashumante: 1. El Reforma no es aliado de AMLO.
2. Ergo el Reforma no sacó la lista de chayoteros para hacerle ningún favor a AMLO por el desabasto de medicinas.
3. Lo que el Reforma no quiere es que se hable de la hija del dueño que es traficante de personas. #Nxivm

Amigas, dense cuenta.",Sat May 25 23:59:54 +0000 2019,26/05/2019 00:59:54,,es,,,214591126,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1114161583356166145/MmcuV6Mx_normal.jpg,468,2049,México DF,http://twitter.com/Herr_karl_mx/statuses/1132436158070317057,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""_trashumante"",""name"":""🐮 Fran Reynoso"",""id"":375114984,""id_str"":""375114984"",""indices"":[3,16]}],""urls"":[]}"
1132436151594360832,FelixCantuS,"La gente que defiende a AMLO, es la misma que defiende a los “influencers” de Tampico. 🤢",Sat May 25 23:59:52 +0000 2019,26/05/2019 00:59:52,,en,,,811768225339822080,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1118669003675897857/TFKiDhkn_normal.jpg,148,257,"Tampico, México",http://twitter.com/FelixCantuS/statuses/1132436151594360832,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1132436146435182593,Joselchiva,"RT @eleconomista: Josefa González Blanco Ortiz presenta su renuncia como titular de la #Semarnat.

https://t.co/tDFbGx85wN",Sat May 25 23:59:51 +0000 2019,26/05/2019 00:59:51,,es,,,717010627,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1110716099807580160/dqmXoB3F_normal.jpg,7912,7235,México ,http://twitter.com/Joselchiva/statuses/1132436146435182593,"{""hashtags"":[{""text"":""Semarnat"",""indices"":[87,96]}],""symbols"":[],""user_mentions"":[{""screen_name"":""eleconomista"",""name"":""El Economista"",""id"":14917589,""id_str"":""14917589"",""indices"":[3,16]}],""urls"":[{""url"":""https://t.co/tDFbGx85wN"",""expanded_url"":""https://www.eleconomista.com.mx/politica/Josefa-Gonzalez-Blanco-titular-de-la-Semarnat-presenta-su-renuncia-a-AMLO-20190525-0022.html"",""display_url"":""eleconomista.com.mx/politica/Josef…"",""indices"":[99,122]}]}"
1132436141758648320,rgsosauriarte,"Lista de periodistas no está completa, acepta AMLO. https://t.co/I3Yw7mnQcP vía @YouTube",Sat May 25 23:59:50 +0000 2019,26/05/2019 00:59:50,,es,,,252068052,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/685464213481885696/M-3ksLQd_normal.jpg,1245,5008,Bogotá,http://twitter.com/rgsosauriarte/statuses/1132436141758648320,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""YouTube"",""name"":""YouTube"",""id"":10228272,""id_str"":""10228272"",""indices"":[80,88]}],""urls"":[{""url"":""https://t.co/I3Yw7mnQcP"",""expanded_url"":""https://youtu.be/-aLvUuE-7N0"",""display_url"":""youtu.be/-aLvUuE-7N0"",""indices"":[52,75]}]}"
1132436135463084032,lex19740627,"RT @TheBotZilla: Disculpen #HijasdelaMX porque tan calladas con el caso #NXIVM ?

Que no les importa lo que le pase a mujeres mexicanas?

Sé que esto no es de #AMLO 

Pero se supone son un grupo que ve justamente por las mujeres

Esperemos escuchar pronto de ustedes, el silencio ya es incomodo",Sat May 25 23:59:48 +0000 2019,26/05/2019 00:59:48,,es,,,875462017737510916,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1119481133954154496/I_FjT-q0_normal.jpg,186,651,"Distrito Federal, México",http://twitter.com/lex19740627/statuses/1132436135463084032,"{""hashtags"":[{""text"":""HijasdelaMX"",""indices"":[27,39]},{""text"":""NXIVM"",""indices"":[72,78]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TheBotZilla"",""name"":""☭ 🅱🅾🆃🆉🅸🅻🅻🅰- 🅲🅷🅰🅸🆁🅾🅻🅸🆉🆉🅰🆁🅳 ☭"",""id"":1118598277190967300,""id_str"":""1118598277190967296"",""indices"":[3,15]}],""urls"":[]}"
1132436124796768257,guajo13,"RT @memobarba: Manuel Velasco Coello, pésimo gobernador de Chiapas, y viejo amigo incondicional de Peña Nieto llega al gabinete de AMLO.

Pero no se preocupen porque “vamos bien” 👍🏼...",Sat May 25 23:59:46 +0000 2019,26/05/2019 00:59:46,,en,,,1104601674948071425,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1132975481140068352/vfyjT81v_normal.jpg,32,218,"San Miguel de Allende, Guanajuato",http://twitter.com/guajo13/statuses/1132436124796768257,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""memobarba"",""name"":""Guillermo Barba"",""id"":57398614,""id_str"":""57398614"",""indices"":[3,13]}],""urls"":[]}"
1132436124192923649,Aayamex,"RT @JTrianaT: El gobierno recorta presupuesto al sector salud.

No hay dinero para medicinas, pero si hay dinero para pagarle contratos millonarios al superdelegado de AMLO en Jalisco, el empresario corrupto Carlos Lomelí.

#GatoXLiebre

Enlace al video completo 👇
https://t.co/XMgYUVm3ue https://t.co/KwatSVVsJQ",Sat May 25 23:59:46 +0000 2019,26/05/2019 00:59:46,,es,,,104207940,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/962093447304769536/ZPs3wBRj_normal.jpg,130,315,Mexico D.F.,http://twitter.com/Aayamex/statuses/1132436124192923649,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""JTrianaT"",""name"":""Jorge Triana"",""id"":42558679,""id_str"":""42558679"",""indices"":[3,12]}],""urls"":[]}"
1132436122972200961,BicitlanRadio,"Vulnerable, el programa de becas de AMLO https://t.co/DrO2tjfaIM",Sat May 25 23:59:46 +0000 2019,26/05/2019 00:59:46,,es,,,329204143,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/669405329487224832/oAB6K893_normal.jpg,24195,1977,Ciudad de México,http://twitter.com/BicitlanRadio/statuses/1132436122972200961,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/DrO2tjfaIM"",""expanded_url"":""https://www.forbes.com.mx/?p=567157"",""display_url"":""forbes.com.mx/?p=567157"",""indices"":[41,64]}]}"
1132436115917615104,armandoner1,"RT @jgnaredo: Nunca antes una secretaria de estado había renunciado por un acto de prepotencia. 

Nunca un Presidente había sido tan claro para erradicar la fantochería en su gobierno. 

Nunca.

¿Será que, ante esto, echaron rumor de Manuel Velasco con intención de diluir la acción de AMLO?",Sat May 25 23:59:44 +0000 2019,26/05/2019 00:59:44,,en,,,1045882503201001474,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1045885892471267329/IGtQJH7s_normal.jpg,18,62,,http://twitter.com/armandoner1/statuses/1132436115917615104,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jgnaredo"",""name"":""Jorge Gómez Naredo"",""id"":82475617,""id_str"":""82475617"",""indices"":[3,12]}],""urls"":[]}"
1132436107914829825,EfrenChSotelo,"#AMLO regresando a la figura inconstitucional de las “Juanitas”, que inauguró el deleznable @partidoverdemex!",Sat May 25 23:59:42 +0000 2019,26/05/2019 00:59:42,,es,,,58366195,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1124843067171799040/PfacAVLP_normal.jpg,502,577,Ciudad de México,http://twitter.com/EfrenChSotelo/statuses/1132436107914829825,"{""hashtags"":[{""text"":""AMLO"",""indices"":[0,5]}],""symbols"":[],""user_mentions"":[{""screen_name"":""partidoverdemex"",""name"":""Partido Verde"",""id"":109045622,""id_str"":""109045622"",""indices"":[92,108]}],""urls"":[]}"
1132436089715798016,valeriadarkling,¿Es ese AMLO?,Sat May 25 23:59:38 +0000 2019,26/05/2019 00:59:38,,es,,,278717475,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1122996036048388097/XKb_rJZm_normal.jpg,4452,2495,México,http://twitter.com/valeriadarkling/statuses/1132436089715798016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1132436085362110464,monchom14,"RT @ANDROMACO64: Adjunto video, el cual es elocuente de .@MXvsCORRUPCION que ratifica lo comentado por la reportera que puso a AMLO contra la pared, al cuestionarlo sobre las adjudicaciones de contratos al superdelegado y candidato perdedor al gobierno de Jalisco.
https://t.co/8q3fKScxiK https://t.co/gDXlQPwnrW",Sat May 25 23:59:37 +0000 2019,26/05/2019 00:59:37,,es,,,2842777320,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1013994800239046656/Lbq8crHD_normal.jpg,228,386,,http://twitter.com/monchom14/statuses/1132436085362110464,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ANDROMACO64"",""name"":""JANO"",""id"":156490072,""id_str"":""156490072"",""indices"":[3,15]},{""screen_name"":""MXvsCORRUPCION"",""name"":""MXvsCORRUPCIÓN"",""id"":707633643150135300,""id_str"":""707633643150135296"",""indices"":[57,72]}],""urls"":[]}"
1132436081973051392,Tonamitli,"@julioastillero @Josefa_GBOM @SEMARNAT_mx @Aeromexico La única congruencia fue la de AMLO, ella abusó del poder.",Sat May 25 23:59:36 +0000 2019,26/05/2019 00:59:36,,en,52422182,julioastillero,150733796,1132396830833221633,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1075771385622884353/oRiZhEf5_normal.jpg,333,85,"Herford, Deutschland",http://twitter.com/Tonamitli/statuses/1132436081973051392,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""julioastillero"",""name"":""Julio Astillero"",""id"":52422182,""id_str"":""52422182"",""indices"":[0,15]},{""screen_name"":""Josefa_GBOM"",""name"":""Josefa Gonzalez Blanco Ortiz Mena"",""id"":962093488325107700,""id_str"":""962093488325107712"",""indices"":[16,28]},{""screen_name"":""SEMARNAT_mx"",""name"":""SEMARNAT México"",""id"":72301696,""id_str"":""72301696"",""indices"":[29,41]},{""screen_name"":""Aeromexico"",""name"":""Aeroméxico"",""id"":50505691,""id_str"":""50505691"",""indices"":[42,53]}],""urls"":[]}"
1132436077942333445,Raycorp15,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador. 
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:59:35 +0000 2019,26/05/2019 00:59:35,,es,,,2994165319,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1057158214456954881/gAW0958k_normal.jpg,70,367,Guadalajara,http://twitter.com/Raycorp15/statuses/1132436077942333445,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""GlodeJo07"",""name"":""Gloria"",""id"":167042901,""id_str"":""167042901"",""indices"":[3,13]}],""urls"":[]}"
1132436066030542850,titachacyahooc1,"RT @JTrianaT: AMLO recorta de forma grotesca el presupuesto para salud afectando a millones de personas, y al mismo tiempo crea la ‘Oficina de la Presidencia para el Béisbol’ @PROBEISMX asignándole 3000 millones de pesos.

No hay palabras para describir esto, sus caprichos salen caros. https://t.co/ED8gsPkYQJ",Sat May 25 23:59:32 +0000 2019,26/05/2019 00:59:32,,es,,,914317527056048128,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1003036846279012352/wkDAJ_aP_normal.jpg,42,145,,http://twitter.com/titachacyahooc1/statuses/1132436066030542850,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""JTrianaT"",""name"":""Jorge Triana"",""id"":42558679,""id_str"":""42558679"",""indices"":[3,12]}],""urls"":[]}"
1132436060817043457,Quedesing,"@VicenteFoxQue Sin entender como escribes tonterías y como ""plus"" tienes guardia personal pagada con nuestros impuestos, mientras nosotros los ciudadanos de a pie tenemos seguir así sin mas bajo la inseguridad; haz un favor y mejor cállate, te lo dice alguien que no voto por AMLO.",Sat May 25 23:59:31 +0000 2019,26/05/2019 00:59:31,,es,166669818,VicenteFoxQue,25253390,1132434370046898177,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1124412605026701312/cCVyY8ph_normal.jpg,221,649,,http://twitter.com/Quedesing/statuses/1132436060817043457,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""VicenteFoxQue"",""name"":""Vicente Fox Quesada"",""id"":166669818,""id_str"":""166669818"",""indices"":[0,14]}],""urls"":[]}"
1132436056983441416,jr_rafaelo,"RT @Carloslopezjone: Estimados seguidores de @lopezobrador_ 
Todos ustedes saben que AMLO era priista ¿o no?
Si sabían que no es fundador del PRD, mucho menos de la Corriente Democrática CCS
Que en 1994 militaba en el PRI y se salió por un berrinche de Poder ¿No? 
Sorry, los engañan 🤷🏻‍♂️
Buen hilo 👇🏻 https://t.co/nptbLrLmB9",Sat May 25 23:59:30 +0000 2019,26/05/2019 00:59:30,,es,,,824046957131874305,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1032408815210135553/jkQFrg8O_normal.jpg,335,965,León gto.,http://twitter.com/jr_rafaelo/statuses/1132436056983441416,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Carloslopezjone"",""name"":""Carlos López Jones"",""id"":1518257778,""id_str"":""1518257778"",""indices"":[3,19]},{""screen_name"":""lopezobrador_"",""name"":""Andrés Manuel"",""id"":82119937,""id_str"":""82119937"",""indices"":[45,59]}],""urls"":[]}"
1132436056433803264,fvaldesp,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador. 
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:59:30 +0000 2019,26/05/2019 00:59:30,,es,,,14726337,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/779146490161668096/VTlKyM_Q_normal.jpg,3204,2402,"Torreón, Coahuila, México",http://twitter.com/fvaldesp/statuses/1132436056433803264,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""GlodeJo07"",""name"":""Gloria"",""id"":167042901,""id_str"":""167042901"",""indices"":[3,13]}],""urls"":[]}"
1132436051803418625,SophieHuitzilin,"RT @SinlineaMx: Con EPN se sentían intocables, hoy acusan a AMLO de atentar contra la libertad de expresión.

#ElHampaDelPeriodismo es un peligro para México.

Antes y después del chayote.
Gracias @FRBENJA por el video (Final inesperado) https://t.co/OiQ0K1T2x0",Sat May 25 23:59:29 +0000 2019,26/05/2019 00:59:29,,es,,,554896924,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1131801644092542977/HMT60_cn_normal.jpg,853,1182,,http://twitter.com/SophieHuitzilin/statuses/1132436051803418625,"{""hashtags"":[{""text"":""ElHampaDelPeriodismo"",""indices"":[110,131]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SinlineaMx"",""name"":""SinLínea.Mx"",""id"":1092610577808138200,""id_str"":""1092610577808138240"",""indices"":[3,14]}],""urls"":[]}"
1132436043041574920,DianaTapiaL,"RT @MomentsES: ⚡️ AMLO aceptó la renuncia de Josefa González Blanco (@Josefa_GBOM), titular de Semarnat, que explicó sus motivos por medio de esta carta
https://t.co/gZJHthVsmr",Sat May 25 23:59:26 +0000 2019,26/05/2019 00:59:26,,es,,,259373656,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1122290340592066560/Z057HpZU_normal.jpg,296,168,"Morelos, México",http://twitter.com/DianaTapiaL/statuses/1132436043041574920,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MomentsES"",""name"":""Twitter Moments en Español"",""id"":3873965293,""id_str"":""3873965293"",""indices"":[3,13]},{""screen_name"":""Josefa_GBOM"",""name"":""Josefa Gonzalez Blanco Ortiz Mena"",""id"":962093488325107700,""id_str"":""962093488325107712"",""indices"":[69,81]}],""urls"":[]}"
1132436042072698887,heraldodetab,"[Video] Alex Lora apenado por broma de Celia sobre muerte de AMLO
https://t.co/zyyQSZaJVC",Sat May 25 23:59:26 +0000 2019,26/05/2019 00:59:26,,es,,,239635807,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1110312799358668801/UnEMxawx_normal.png,1983,445,"Villahermosa, Tabasco, México",http://twitter.com/heraldodetab/statuses/1132436042072698887,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/zyyQSZaJVC"",""expanded_url"":""https://bit.ly/2YOmTsW"",""display_url"":""bit.ly/2YOmTsW"",""indices"":[66,89]}]}"
1132436019133857797,Gloria_rocha,"RT @Miriam_Junne: «Nosotros no tenemos derecho a fallar».

Eso respondió AMLO sobre la renuncia de Josefa González Blanco a consecuencia de un incidente al retrasar un vuelo.
En este momento tan crítico para la 4T, me parece una decisión y una respuesta congruentes.",Sat May 25 23:59:21 +0000 2019,26/05/2019 00:59:21,,es,,,300919094,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1045176555754815489/22oTq_e4_normal.jpg,502,1512,,http://twitter.com/Gloria_rocha/statuses/1132436019133857797,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Miriam_Junne"",""name"":""Junne"",""id"":247844816,""id_str"":""247844816"",""indices"":[3,16]}],""urls"":[]}"
1132436016621531136,MORVSAL1,"RT @jgnaredo: Nunca antes una secretaria de estado había renunciado por un acto de prepotencia. 

Nunca un Presidente había sido tan claro para erradicar la fantochería en su gobierno. 

Nunca.

¿Será que, ante esto, echaron rumor de Manuel Velasco con intención de diluir la acción de AMLO?",Sat May 25 23:59:20 +0000 2019,26/05/2019 00:59:20,,es,,,992046065158258688,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/996549353375383552/ClrIYuj2_normal.jpg,207,498,Ciudad de México,http://twitter.com/MORVSAL1/statuses/1132436016621531136,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jgnaredo"",""name"":""Jorge Gómez Naredo"",""id"":82475617,""id_str"":""82475617"",""indices"":[3,12]}],""urls"":[]}"
1132436012297347072,BAEZRE,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador. 
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:59:19 +0000 2019,26/05/2019 00:59:19,,es,,,139873701,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1133246848704176128/Jdsan9ul_normal.jpg,210,855,"México, D.F.",http://twitter.com/BAEZRE/statuses/1132436012297347072,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""GlodeJo07"",""name"":""Gloria"",""id"":167042901,""id_str"":""167042901"",""indices"":[3,13]}],""urls"":[]}"
1132436004802105345,marthabarroso61,"RT @GlodeJo07: •Ackerman
•Gibran
•Hernán
•Attolini
•Sabina
•Taibo
•Jalife

No son intelectuales ya que, por defender a AMLO han abandonado el uso de la razón y defendido absurdos,ellos reverencian a López sin importar los datos y la evidencia.

En resumen: son maromeros no intelectuales.",Sat May 25 23:59:17 +0000 2019,26/05/2019 00:59:17,,es,,,3051770882,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,18,81,,http://twitter.com/marthabarroso61/statuses/1132436004802105345,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""GlodeJo07"",""name"":""Gloria"",""id"":167042901,""id_str"":""167042901"",""indices"":[3,13]}],""urls"":[]}"
1132436003539619840,Rebe_mq,"RT @Megafono_Mx: El Presidente AMLO confirma la renuncia de Josefa González, luego de que causara el retraso de un vuelo: “Nosotros no tenemos derecho a fallar en nada” (Video: Milenio) https://t.co/59yCd37Hdk",Sat May 25 23:59:17 +0000 2019,26/05/2019 00:59:17,,es,,,551404830,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/737765668313927681/ks0-VVb-_normal.jpg,1165,798,D.F.,http://twitter.com/Rebe_mq/statuses/1132436003539619840,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Megafono_Mx"",""name"":""Megáfono"",""id"":2568087295,""id_str"":""2568087295"",""indices"":[3,15]}],""urls"":[]}"
