id_str,from_user,log,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1133160578942459909,UlisesAlbarran1,"RT @ZomVick: @callodehacha Muchas gracias, mi hermoso precioso, que Dios (AMLO) te premie con 47 millones de bendiciones hoy y siempre. 😘",Mon May 27 23:58:29 +0000 2019,28/05/2019 00:58:29,,es,,,1556505122,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1040774606917967872/LBqn3T3L_normal.jpg,123,147,,http://twitter.com/UlisesAlbarran1/statuses/1133160578942459909,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ZomVick"",""name"":""Le_Big_Vick"",""id"":51278074,""id_str"":""51278074"",""indices"":[3,11]},{""screen_name"":""callodehacha"",""name"":""Callo"",""id"":56800690,""id_str"":""56800690"",""indices"":[13,26]}],""urls"":[]}"
1133160574496452609,serviktronicsal,"ojo
ratas que el pueblo los demande por traicion al pueblo de mexico por lucrar con la salud del pueblo y enczima le niegan a amlo vender medicina y ademas le mandan robar la medicina
lo bueno que amlo comprara medicina de mayoreo al extranjero... https://t.co/eZx0RwEr4E",Mon May 27 23:58:28 +0000 2019,28/05/2019 00:58:28,,es,,,295519810,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://pbs.twimg.com/profile_images/910922817893416960/xeh7qPXP_normal.jpg,62,191,lazaro cardenas michoacan,http://twitter.com/serviktronicsal/statuses/1133160574496452609,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/eZx0RwEr4E"",""expanded_url"":""https://www.facebook.com/serviktronics.al/posts/2247244648686123"",""display_url"":""facebook.com/serviktronics.…"",""indices"":[250,273]}]}"
1133160565730209793,jainalux,"RT @_VicenteSerrano: Ahora resulta que @EnriqueKrauze se la da de intachable y arremete contra @lopezobrador_ durante un foro en la Universidad de Guadalajara. El que se lleva se aguanta, Don Enrique. Asegura que #AMLO debe aguantar la crítica ¿Me ayudan a compartir vídeo? https://t.co/BgLhWZTIyL https://t.co/xGsa86GuJl",Mon May 27 23:58:26 +0000 2019,28/05/2019 00:58:26,,es,,,718844291922010113,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1125071422638792705/BAoaIF6d_normal.jpg,178,1215,En la ruta de la seda...,http://twitter.com/jainalux/statuses/1133160565730209793,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""_VicenteSerrano"",""name"":""Sin Censura"",""id"":628750106,""id_str"":""628750106"",""indices"":[3,19]},{""screen_name"":""EnriqueKrauze"",""name"":""Enrique Krauze"",""id"":147750051,""id_str"":""147750051"",""indices"":[39,53]},{""screen_name"":""lopezobrador_"",""name"":""Andrés Manuel"",""id"":82119937,""id_str"":""82119937"",""indices"":[95,109]}],""urls"":[]}"
1133160552585261056,Maggieberho,"@ferbelaunzaran @lopezobrador_ Terrible el descontrol total. AMLO, a dónde estás llevando a este país ??",Mon May 27 23:58:23 +0000 2019,28/05/2019 00:58:23,,en,114346861,ferbelaunzaran,143221887,1133081972119625730,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/843171480091480064/R5H6yIAs_normal.jpg,61,229,,http://twitter.com/Maggieberho/statuses/1133160552585261056,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ferbelaunzaran"",""name"":""Fernando Belaunzarán"",""id"":114346861,""id_str"":""114346861"",""indices"":[0,15]},{""screen_name"":""lopezobrador_"",""name"":""Andrés Manuel"",""id"":82119937,""id_str"":""82119937"",""indices"":[16,30]}],""urls"":[]}"
1133160547535298560,loivanehp,"""La más alta tolerancia a la crítica"" es el mejor argumento, don AMLO lo entenderá perfecto, estoy seguro #mecansoganso",Mon May 27 23:58:22 +0000 2019,28/05/2019 00:58:22,,es,,,969385656559390720,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1003087135019171840/jQXyHjEK_normal.jpg,223,314,Ciudad de los Dioses,http://twitter.com/loivanehp/statuses/1133160547535298560,"{""hashtags"":[{""text"":""mecansoganso"",""indices"":[106,119]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1133160546855923712,rivertris,@FierroGossman @jorgeramosnews Tiene razón AMLO,Mon May 27 23:58:22 +0000 2019,28/05/2019 00:58:22,,es,955491094053109760,FierroGossman,187621907,1133105474373607425,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/915067243095977985/8NVQ9h0r_normal.jpg,30,35,,http://twitter.com/rivertris/statuses/1133160546855923712,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""FierroGossman"",""name"":""Julieta Fierro Gossman"",""id"":955491094053109800,""id_str"":""955491094053109760"",""indices"":[0,14]},{""screen_name"":""jorgeramosnews"",""name"":""JORGE RAMOS"",""id"":110213431,""id_str"":""110213431"",""indices"":[15,30]}],""urls"":[]}"
1133160546000343040,jesushgarzacant,"RT @TheLilLudwig: ""A ustedes los patrocina Peña Nieto""

En 2012 AMLO fue a Televisa y en el programa 3er Grado ante los ataques y burlas del #HampaDelPeriodismo; en su cara, de frente y sin tapujos les dijo lo que hoy confirmamos gracias a la lista de periodistas millonariamente comprados.

Épico https://t.co/vudYqdos0n",Mon May 27 23:58:21 +0000 2019,28/05/2019 00:58:21,,es,,,2464965234,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,50,273,,http://twitter.com/jesushgarzacant/statuses/1133160546000343040,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""TheLilLudwig"",""name"":""El pequeño Ludwig"",""id"":3255274460,""id_str"":""3255274460"",""indices"":[3,16]}],""urls"":[]}"
1133160539578929152,ChavamMataMen,"RT @ZomVick: @callodehacha Muchas gracias, mi hermoso precioso, que Dios (AMLO) te premie con 47 millones de bendiciones hoy y siempre. 😘",Mon May 27 23:58:20 +0000 2019,28/05/2019 00:58:20,,es,,,4162116440,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/680506719785504768/L-9PYQn3_normal.jpg,160,326,"Monterrey, Nuevo León",http://twitter.com/ChavamMataMen/statuses/1133160539578929152,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ZomVick"",""name"":""Le_Big_Vick"",""id"":51278074,""id_str"":""51278074"",""indices"":[3,11]},{""screen_name"":""callodehacha"",""name"":""Callo"",""id"":56800690,""id_str"":""56800690"",""indices"":[13,26]}],""urls"":[]}"
1133160528338198530,mgl_chvz77,"@CartonCalderon @ferbelaunzaran @lopezobrador_ No le dará vergüenza a amlo ver a los soldados así, es inaceptable",Mon May 27 23:58:17 +0000 2019,28/05/2019 00:58:17,,es,1957798104,CartonCalderon,95490058,1133084292312162306,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/565243563/2n1dpoh_normal.png,23,283,"tijuana ,mexico",http://twitter.com/mgl_chvz77/statuses/1133160528338198530,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""CartonCalderon"",""name"":""PacoCalderónCartones"",""id"":1957798104,""id_str"":""1957798104"",""indices"":[0,15]},{""screen_name"":""ferbelaunzaran"",""name"":""Fernando Belaunzarán"",""id"":114346861,""id_str"":""114346861"",""indices"":[16,31]},{""screen_name"":""lopezobrador_"",""name"":""Andrés Manuel"",""id"":82119937,""id_str"":""82119937"",""indices"":[32,46]}],""urls"":[]}"
1133160527255855105,rebot2009,"RT @ocadiz6: ¿Pero que tal cuando parodiaban a AMLO en la estupidez esa de el privilegio de mandar? Ahi si era puro jijiji jajaja.
Hipocritas payasos.",Mon May 27 23:58:17 +0000 2019,28/05/2019 00:58:17,,es,,,42047077,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1044060866646355969/jwhGz9-H_normal.jpg,4154,4584,Guadalajara Jalisco,http://twitter.com/rebot2009/statuses/1133160527255855105,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ocadiz6"",""name"":""Ricardo"",""id"":60106431,""id_str"":""60106431"",""indices"":[3,11]}],""urls"":[]}"
1133160526433869825,Lucia_Eme,"RT @HectorAtarrabia: ¡Amlo va a nombrar a Trump secretario de gobernación!
¡Yo se lo prohibo!

¡Já! ¿Vieron? Me hizo caso, salvé a la nación.

(Do baben, así se oyen)",Mon May 27 23:58:17 +0000 2019,28/05/2019 00:58:17,,es,,,152914185,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/814258938707382272/AvhEjFk6_normal.jpg,163,865,,http://twitter.com/Lucia_Eme/statuses/1133160526433869825,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""HectorAtarrabia"",""name"":""Héctor Atarrabia"",""id"":108359823,""id_str"":""108359823"",""indices"":[3,19]}],""urls"":[]}"
1133160500102090753,don_nervio,RT @CNNEE: Intensa reacción en redes sociales por declaraciones de AMLO: dijo que México se fundó hace 10.000 años y que ya había imprentas https://t.co/I1Mb4kzBTT,Mon May 27 23:58:10 +0000 2019,28/05/2019 00:58:10,,es,,,3063198256,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1061096633843232769/Bf3-RWK7_normal.jpg,352,407,,http://twitter.com/don_nervio/statuses/1133160500102090753,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""CNNEE"",""name"":""CNN en Español"",""id"":33884545,""id_str"":""33884545"",""indices"":[3,9]}],""urls"":[]}"
1133160488588783617,fernandomtzf,RT @diazpol: Aquí están algunos de los que difundieron con ahínco la fake news de que AMLO ya había escogido a Manuel Velasco como secretario de la SEMARNAT. Nada para asombrarse. Así se comportan desde el pasado primero de julio. https://t.co/An0xJJbq3a,Mon May 27 23:58:08 +0000 2019,28/05/2019 00:58:08,,es,,,2402185752,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1050162865141878784/vI4sHNJV_normal.jpg,33,265,,http://twitter.com/fernandomtzf/statuses/1133160488588783617,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""diazpol"",""name"":""Héctor Díaz-Polanco"",""id"":629042580,""id_str"":""629042580"",""indices"":[3,11]}],""urls"":[]}"
1133160488387244032,lisbethcl_karla,"@VicenteFoxQue Que fácil todos los días de la comodidad de su hogar (del cual se adueñó robandose tierras a ejidatarios)y rodeado de escoltas de AMLO, criticar a quien madruga de lunes a lunes para limpiar el cochinero que usted participó en dejar, mejor hablemos de la secta es tema actual. https://t.co/HnbkIx4p4R",Mon May 27 23:58:08 +0000 2019,28/05/2019 00:58:08,,es,166669818,VicenteFoxQue,3022030964,1133129841715232768,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1124850408466276352/4EOG2HPg_normal.jpg,92,90,,http://twitter.com/lisbethcl_karla/statuses/1133160488387244032,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""VicenteFoxQue"",""name"":""Vicente Fox Quesada"",""id"":166669818,""id_str"":""166669818"",""indices"":[0,14]}],""urls"":[],""media"":[{""id"":1133160483760984000,""id_str"":""1133160483760984065"",""indices"":[294,317],""media_url"":""http://pbs.twimg.com/media/D7nLdMwVUAEDZbw.jpg"",""media_url_https"":""https://pbs.twimg.com/media/D7nLdMwVUAEDZbw.jpg"",""url"":""https://t.co/HnbkIx4p4R"",""display_url"":""pic.twitter.com/HnbkIx4p4R"",""expanded_url"":""https://twitter.com/lisbethcl_karla/status/1133160488387244032/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":444,""h"":680,""resize"":""fit""},""large"":{""w"":784,""h"":1200,""resize"":""fit""},""medium"":{""w"":784,""h"":1200,""resize"":""fit""}}}]}"
1133160487368060928,guadalu86334927,"RT @tumbaburross: Cuando EPN decía burradas, los PRIISTAS se quedaban callados y algunos hasta se reían.

Cuando AMLO hace y dice burradas, los chairos defienden esas burradas y hasta se enojan porque se ríen de su Mesías.

Este nivel de fanatismo es peligroso, muchísimo.",Mon May 27 23:58:07 +0000 2019,28/05/2019 00:58:07,,es,,,1064741226463715328,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,11,30,,http://twitter.com/guadalu86334927/statuses/1133160487368060928,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""tumbaburross"",""name"":""tumbaburross®"",""id"":3072835883,""id_str"":""3072835883"",""indices"":[3,16]}],""urls"":[]}"
1133160482548912129,70aguirre,RT @G_AguirreM: Hilo imperdible del extraordinario @macariomx sobre eso de los #10milaños #AMLO y la imperiosa necesidad de que el presidente gobierne más y hable menos. 👇🏽 https://t.co/t9TFHOrXqv,Mon May 27 23:58:06 +0000 2019,28/05/2019 00:58:06,,es,,,293845788,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/3035654285/6b72248c73bae960bed7477789b73bac_normal.jpeg,185,131,,http://twitter.com/70aguirre/statuses/1133160482548912129,"{""hashtags"":[{""text"":""10milaños"",""indices"":[79,89]},{""text"":""AMLO"",""indices"":[90,95]}],""symbols"":[],""user_mentions"":[{""screen_name"":""G_AguirreM"",""name"":""Gabriel Aguirre"",""id"":993194401,""id_str"":""993194401"",""indices"":[3,14]},{""screen_name"":""macariomx"",""name"":""Macario Schettino"",""id"":23322761,""id_str"":""23322761"",""indices"":[51,61]}],""urls"":[]}"
1133160467919040513,Renata51630709,"RT @hectoralexx: Caso Manuel Velasco:

-Un falsario difunde el rumor

-Varios, movidos por la bilis, lo creen

-Acusan a votantes del Peje de tontos

-Alardean con que ""nos lo dijeron""

Al final, AMLO nombra a científico de primera,tirándoles su teatro por enésima vez

¿Quiénes son los fanáticos?",Mon May 27 23:58:03 +0000 2019,28/05/2019 00:58:03,,en,,,1110765702535798784,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1110768046413508608/bqYm5_09_normal.jpg,46,76,,http://twitter.com/Renata51630709/statuses/1133160467919040513,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""hectoralexx"",""name"":""Héctor Alejandro Quintanar"",""id"":260055216,""id_str"":""260055216"",""indices"":[3,15]}],""urls"":[]}"
1133160463745855488,thewitcho,"López ""Realidades Alternas"" Obrador #AMLO",Mon May 27 23:58:02 +0000 2019,28/05/2019 00:58:02,,es,,,60015497,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1131585847474753536/20sE9qKz_normal.jpg,155,561,THRASHDALAJARA JALISCO,http://twitter.com/thewitcho/statuses/1133160463745855488,"{""hashtags"":[{""text"":""AMLO"",""indices"":[36,41]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1133160454937694209,contadorcamach1,RT @AristeguiOnline: Aprobación de AMLO cae 10 puntos; normar publicidad oficial para que no haya más listas de “chayoteros” | Lo mejor Aristegui En Vivo https://t.co/BUBovDe1BU,Mon May 27 23:58:00 +0000 2019,28/05/2019 00:58:00,,es,,,1942402676,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/378800000698938979/e31d87bc3d4fcf386c2674c9f5f830c7_normal.jpeg,659,1231,Puebla,http://twitter.com/contadorcamach1/statuses/1133160454937694209,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AristeguiOnline"",""name"":""Aristegui Noticias"",""id"":520653311,""id_str"":""520653311"",""indices"":[3,19]}],""urls"":[]}"
1133160446465175552,memobosch,"RT @brozoxmiswebs: LA SECRETARÍA DE COMUNICACIONES Y TRANSPORTES RENTA OFICINAS, PARA CUATRO DE SUS UNIDADES, EN UN COMPLEJO PROPIEDAD DE FIBRA DANHOS, A LOS PROPIETARIOS SE LES VINCULA CON AMLO.
https://t.co/UUelzvYsXj",Mon May 27 23:57:58 +0000 2019,28/05/2019 00:57:58,,es,,,129936051,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/612231201500205061/TLDxQejC_normal.jpg,94,263,"Villa Verdun, Álvaro Obregón",http://twitter.com/memobosch/statuses/1133160446465175552,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""brozoxmiswebs"",""name"":""brozo xmiswebs"",""id"":107120856,""id_str"":""107120856"",""indices"":[3,17]}],""urls"":[]}"
1133160424126517248,PedroGarcia0053,RT @lasillarota: Exige @FelipeCalderon a @lopezobrador_ revocar orden que impide a soldados defenderse luego de que militares fueran desarmados en Michoacán https://t.co/jZ0HhA6BUr https://t.co/5FHt4tXHfN,Mon May 27 23:57:52 +0000 2019,28/05/2019 00:57:52,,es,,,1529120330,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/668161351626285057/Gi9wTsvy_normal.jpg,513,1070,,http://twitter.com/PedroGarcia0053/statuses/1133160424126517248,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""lasillarota"",""name"":""La Silla Rota"",""id"":152358615,""id_str"":""152358615"",""indices"":[3,15]},{""screen_name"":""FelipeCalderon"",""name"":""Felipe Calderón"",""id"":144376833,""id_str"":""144376833"",""indices"":[23,38]},{""screen_name"":""lopezobrador_"",""name"":""Andrés Manuel"",""id"":82119937,""id_str"":""82119937"",""indices"":[41,55]}],""urls"":[]}"
1133523339400699904,VivianaBasanta,"RT @rosales_claus: BAJACALIFORNIAAAAAAAAANS!
Que te guste la pizza no quiere decir que ""a huev..."" te gusta el pepperoni.
Igual, aplica;
Si votaste por AMLO no quiere decir que ""debas"" votar por BONILLA.
De lo contrario, nos van a dar con el pepperoni...Y nos va a doler mucho.",Tue May 28 23:59:58 +0000 2019,29/05/2019 00:59:58,,es,,,873778622,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/2866747012/d80f4aa1d5a6946088a9f9c19c44207c_normal.png,335,696,,http://twitter.com/VivianaBasanta/statuses/1133523339400699904,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""rosales_claus"",""name"":""Claus Rosales"",""id"":906025872792068100,""id_str"":""906025872792068097"",""indices"":[3,17]}],""urls"":[]}"
1133523335600590848,ColchadoTapia,"RT @MuySuFrida: Vendrán los trolles a atacar a Ricardo Rocha. Primero AMLO actúa como desleal exhibiéndolo como ""chayotero"".

No saben cuánto le debe este país a la prensa y a Ricardo Rocha. lo suyo solo es defender a un mal presidente, se volvieron todo lo que prometieron no ser, pero son peor.",Tue May 28 23:59:57 +0000 2019,29/05/2019 00:59:57,,en,,,988501509905281024,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1077412456711028736/8l9lJf5c_normal.jpg,36,117,,http://twitter.com/ColchadoTapia/statuses/1133523335600590848,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MuySuFrida"",""name"":""Frida García"",""id"":951295306213281800,""id_str"":""951295306213281798"",""indices"":[3,14]}],""urls"":[]}"
1133523327090188288,DeboraVCas,"RT @edgarsoy: @ferbelaunzaran @RicardoRocha_MX @lopezobrador_ Bien por Ricardo Rocha, esto no quiere decir que todos los de la lista tengan buenos argumentos para deslindarse del chayoteo. No escuché la conferencia y la buscaré para ver la respuesta de AMLO.",Tue May 28 23:59:55 +0000 2019,29/05/2019 00:59:55,,es,,,841518507175137280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1003453815461433344/tz_E3nVv_normal.jpg,16,317,,http://twitter.com/DeboraVCas/statuses/1133523327090188288,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""edgarsoy"",""name"":""eduardo"",""id"":80951552,""id_str"":""80951552"",""indices"":[3,12]},{""screen_name"":""ferbelaunzaran"",""name"":""Fernando Belaunzarán"",""id"":114346861,""id_str"":""114346861"",""indices"":[14,29]},{""screen_name"":""RicardoRocha_MX"",""name"":""Ricardo Rocha"",""id"":194212123,""id_str"":""194212123"",""indices"":[30,46]},{""screen_name"":""lopezobrador_"",""name"":""Andrés Manuel"",""id"":82119937,""id_str"":""82119937"",""indices"":[47,61]}],""urls"":[]}"
1133523321277034499,Y_El_Zarco,"RT @hectoralexx: En 2006 AMLO dice ""México necesita purificación"".

E. Krauze acusa: eso es mesianismo.

AMLO responde: tomé frase de D. Cosío,escrita en 1946.

Krauze dice: no recuerdo que así fuera la frase.

Hoy pasa igual con""hampa de la política"".

O Krauze no tiene memoria o no tiene decoro",Tue May 28 23:59:54 +0000 2019,29/05/2019 00:59:54,,es,,,1107323181189099520,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1107340586527252480/wjE-Y9Zy_normal.jpg,162,397,México,http://twitter.com/Y_El_Zarco/statuses/1133523321277034499,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""hectoralexx"",""name"":""Héctor Alejandro Quintanar"",""id"":260055216,""id_str"":""260055216"",""indices"":[3,15]}],""urls"":[]}"
1133523313697873920,cesteban7,"RT @SoyCristianRey: ¿Es AMLO el presidente menos inteligente en la HISTORIA de México? A mi me queda clarísimo.

https://t.co/WZ1D87qq8Z",Tue May 28 23:59:52 +0000 2019,29/05/2019 00:59:52,,es,,,245852520,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1080952477732745221/vtkUdwYX_normal.jpg,271,243,,http://twitter.com/cesteban7/statuses/1133523313697873920,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""SoyCristianRey"",""name"":""Cristian Rey"",""id"":2374128097,""id_str"":""2374128097"",""indices"":[3,18]}],""urls"":[],""media"":[{""id"":1132758210304045000,""id_str"":""1132758210304045056"",""indices"":[115,138],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1132758210304045056/pu/img/lWUIgfmTUtflDD7G.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1132758210304045056/pu/img/lWUIgfmTUtflDD7G.jpg"",""url"":""https://t.co/WZ1D87qq8Z"",""display_url"":""pic.twitter.com/WZ1D87qq8Z"",""expanded_url"":""https://twitter.com/LadyCarajos/status/1132758361093468160/video/1"",""type"":""photo"",""sizes"":{""large"":{""w"":752,""h"":432,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":391,""resize"":""fit""},""medium"":{""w"":752,""h"":432,""resize"":""fit""}},""source_status_id"":1132758361093468200,""source_status_id_str"":""1132758361093468160"",""source_user_id"":1096856377367027700,""source_user_id_str"":""1096856377367027712""}]}"
1133523311059787779,Cristyccgg,@sopitas Y como al que le cantó es al amlo habrá quienes señalen a una señora solo por cantar?,Tue May 28 23:59:51 +0000 2019,29/05/2019 00:59:51,,es,3362741,sopitas,109938316,1133515372005593088,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/3503779557/8ed54ef02a86f0dd51f330678ff2ce08_normal.jpeg,30,76,Mx,http://twitter.com/Cristyccgg/statuses/1133523311059787779,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""sopitas"",""name"":""Sopitas"",""id"":3362741,""id_str"":""3362741"",""indices"":[0,8]}],""urls"":[]}"
1133523309201506306,ileana_Mex,"RT @jucanevi: @Trolmalpagado Es curioso como cuando a este gobierno le anuncian una caída en sus preferencias, se ponen a trabajar.
AMLO es experto en cortinas de humo.",Tue May 28 23:59:51 +0000 2019,29/05/2019 00:59:51,,es,,,86102558,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1026949331348348929/Y9ULhKHJ_normal.jpg,17463,12174,México,http://twitter.com/ileana_Mex/statuses/1133523309201506306,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jucanevi"",""name"":""Juan Sin Miedo"",""id"":2878982525,""id_str"":""2878982525"",""indices"":[3,12]},{""screen_name"":""Trolmalpagado"",""name"":""Bray Jodorowsky©"",""id"":376606285,""id_str"":""376606285"",""indices"":[14,28]}],""urls"":[]}"
1133523301752627200,GinaTrujilloZ,"@MuySuFrida no seas mal pensada, esa mujer sale todos los días de su casa, sobre todo si va a subirse a un avión, con la letra de la canción por si se encuentra a AMLO!!! https://t.co/LTXYMM9AAL",Tue May 28 23:59:49 +0000 2019,29/05/2019 00:59:49,,es,951295306213281798,MuySuFrida,133506611,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1012337140838133760/KNzqgdH0_normal.jpg,13076,955,En Tabasco,http://twitter.com/GinaTrujilloZ/statuses/1133523301752627200,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MuySuFrida"",""name"":""Frida García"",""id"":951295306213281800,""id_str"":""951295306213281798"",""indices"":[0,11]}],""urls"":[{""url"":""https://t.co/LTXYMM9AAL"",""expanded_url"":""https://twitter.com/MuySuFrida/status/1133467467286814720"",""display_url"":""twitter.com/MuySuFrida/sta…"",""indices"":[171,194]}]}"
1133523301706420224,IrmaNaranjo4,"RT @soyelciudadano2: Ya hay orden d aprehensión para mexicanos involucrados en caso d Odebrecht. Este gob está trabajando bien y sin necesidad de empezar 1 persecución como bandera basada en la venganza vs corruptos. AMLO está dejando a la justicia trabajar y está funcionando!
https://t.co/zO619zaW84",Tue May 28 23:59:49 +0000 2019,29/05/2019 00:59:49,,es,,,986645143171219457,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1131333933713506305/sLdhvtjn_normal.jpg,296,388,,http://twitter.com/IrmaNaranjo4/statuses/1133523301706420224,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""soyelciudadano2"",""name"":""Carlos Padilla 🇲🇽(El Buen Ciudadano)"",""id"":987949121116950500,""id_str"":""987949121116950533"",""indices"":[3,19]}],""urls"":[]}"
