id,log,created_at,time,from_user_id_str,user_followers_count,user_location,status_url,positivo_negativo
16,¿Es ese AMLO?,Sat May 25 23:59:38 +0000 2019,26/05/2019 00:59:38,278717475.0,4452.0,México,http://twitter.com/valeriadarkling/statuses/1132436089715798016,0
17,"RT @ANDROMACO64: Adjunto video, el cual es elocuente de .@MXvsCORRUPCION que ratifica lo comentado por la reportera que puso a AMLO contra la pared, al cuestionarlo sobre las adjudicaciones de contratos al superdelegado y candidato perdedor al gobierno de Jalisco.
https://t.co/8q3fKScxiK https://t.co/gDXlQPwnrW",Sat May 25 23:59:37 +0000 2019,26/05/2019 00:59:37,2842777320.0,228.0,,http://twitter.com/monchom14/statuses/1132436085362110464,0
19,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador.
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:59:35 +0000 2019,26/05/2019 00:59:35,2994165319.0,70.0,Guadalajara,http://twitter.com/Raycorp15/statuses/1132436077942333445,0
20,"RT @JTrianaT: AMLO recorta de forma grotesca el presupuesto para salud afectando a millones de personas, y al mismo tiempo crea la ‘Oficina de la Presidencia para el Béisbol’ @PROBEISMX asignándole 3000 millones de pesos.

No hay palabras para describir esto, sus caprichos salen caros. https://t.co/ED8gsPkYQJ",Sat May 25 23:59:32 +0000 2019,26/05/2019 00:59:32,9.143175270560481e+17,42.0,,http://twitter.com/titachacyahooc1/statuses/1132436066030542850,0
21,"@VicenteFoxQue Sin entender como escribes tonterías y como ""plus"" tienes guardia personal pagada con nuestros impuestos, mientras nosotros los ciudadanos de a pie tenemos seguir así sin mas bajo la inseguridad; haz un favor y mejor cállate, te lo dice alguien que no voto por AMLO.",Sat May 25 23:59:31 +0000 2019,26/05/2019 00:59:31,25253390.0,221.0,,http://twitter.com/Quedesing/statuses/1132436060817043457,0
22,"RT @Carloslopezjone: Estimados seguidores de @lopezobrador_
Todos ustedes saben que AMLO era priista ¿o no?
Si sabían que no es fundador del PRD, mucho menos de la Corriente Democrática CCS
Que en 1994 militaba en el PRI y se salió por un berrinche de Poder ¿No?
Sorry, los engañan 🤷🏻‍♂️
Buen hilo 👇🏻 https://t.co/nptbLrLmB9",Sat May 25 23:59:30 +0000 2019,26/05/2019 00:59:30,8.240469571318743e+17,335.0,León gto.,http://twitter.com/jr_rafaelo/statuses/1132436056983441416,0
23,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador.
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:59:30 +0000 2019,26/05/2019 00:59:30,14726337.0,3204.0,"Torreón, Coahuila, México",http://twitter.com/fvaldesp/statuses/1132436056433803264,0
24,"RT @SinlineaMx: Con EPN se sentían intocables, hoy acusan a AMLO de atentar contra la libertad de expresión.

#ElHampaDelPeriodismo es un peligro para México.

Antes y después del chayote.
Gracias @FRBENJA por el video (Final inesperado) https://t.co/OiQ0K1T2x0",Sat May 25 23:59:29 +0000 2019,26/05/2019 00:59:29,554896924.0,853.0,,http://twitter.com/SophieHuitzilin/statuses/1132436051803418625,0
25,"RT @MomentsES: ⚡️ AMLO aceptó la renuncia de Josefa González Blanco (@Josefa_GBOM), titular de Semarnat, que explicó sus motivos por medio de esta carta
https://t.co/gZJHthVsmr",Sat May 25 23:59:26 +0000 2019,26/05/2019 00:59:26,259373656.0,296.0,"Morelos, México",http://twitter.com/DianaTapiaL/statuses/1132436043041574920,0
26,"[Video] Alex Lora apenado por broma de Celia sobre muerte de AMLO
https://t.co/zyyQSZaJVC",Sat May 25 23:59:26 +0000 2019,26/05/2019 00:59:26,239635807.0,1983.0,"Villahermosa, Tabasco, México",http://twitter.com/heraldodetab/statuses/1132436042072698887,0
27,"RT @Miriam_Junne: «Nosotros no tenemos derecho a fallar».

Eso respondió AMLO sobre la renuncia de Josefa González Blanco a consecuencia de un incidente al retrasar un vuelo.
En este momento tan crítico para la 4T, me parece una decisión y una respuesta congruentes.",Sat May 25 23:59:21 +0000 2019,26/05/2019 00:59:21,300919094.0,502.0,,http://twitter.com/Gloria_rocha/statuses/1132436019133857797,1
28,"RT @jgnaredo: Nunca antes una secretaria de estado había renunciado por un acto de prepotencia.

Nunca un Presidente había sido tan claro para erradicar la fantochería en su gobierno.

Nunca.

¿Será que, ante esto, echaron rumor de Manuel Velasco con intención de diluir la acción de AMLO?",Sat May 25 23:59:20 +0000 2019,26/05/2019 00:59:20,9.920460651582587e+17,207.0,Ciudad de México,http://twitter.com/MORVSAL1/statuses/1132436016621531136,0
29,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador.
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:59:19 +0000 2019,26/05/2019 00:59:19,139873701.0,210.0,"México, D.F.",http://twitter.com/BAEZRE/statuses/1132436012297347072,0
30,"RT @GlodeJo07: •Ackerman
•Gibran
•Hernán
•Attolini
•Sabina
•Taibo
•Jalife

No son intelectuales ya que, por defender a AMLO han abandonado el uso de la razón y defendido absurdos,ellos reverencian a López sin importar los datos y la evidencia.

En resumen: son maromeros no intelectuales.",Sat May 25 23:59:17 +0000 2019,26/05/2019 00:59:17,3051770882.0,18.0,,http://twitter.com/marthabarroso61/statuses/1132436004802105345,0
31,"RT @Megafono_Mx: El Presidente AMLO confirma la renuncia de Josefa González, luego de que causara el retraso de un vuelo: “Nosotros no tenemos derecho a fallar en nada” (Video: Milenio) https://t.co/59yCd37Hdk",Sat May 25 23:59:17 +0000 2019,26/05/2019 00:59:17,551404830.0,1165.0,D.F.,http://twitter.com/Rebe_mq/statuses/1132436003539619840,0
32,"RT @memobarba: Manuel Velasco Coello, pésimo gobernador de Chiapas, y viejo amigo incondicional de Peña Nieto llega al gabinete de AMLO.

Pero no se preocupen porque “vamos bien” 👍🏼...",Sat May 25 23:59:14 +0000 2019,26/05/2019 00:59:14,87139046.0,114.0,Mexico-USA,http://twitter.com/DavidBerumen/statuses/1132435990537228289,1
34,"""Rechaza Velasco que vaya a ser titular de Semarnat con AMLO""

Nota del año pasado. Baia baia, hdtpm 🤔

https://t.co/gSnPmtMDL5",Sat May 25 23:59:10 +0000 2019,26/05/2019 00:59:10,105639635.0,1050.0,"Guadalajara, Mexico",http://twitter.com/damiangg/statuses/1132435975135563776,0
35,RT @SimpsonitoMX: El señor AMLO dijo que iba a volver https://t.co/tZNnYHocvc,Sat May 25 23:59:09 +0000 2019,26/05/2019 00:59:09,32524701.0,49.0,Mexico,http://twitter.com/noemi_pa/statuses/1132435968932417536,0
36,"RT @Miriam_Junne: «Nosotros no tenemos derecho a fallar».

Eso respondió AMLO sobre la renuncia de Josefa González Blanco a consecuencia de un incidente al retrasar un vuelo.
En este momento tan crítico para la 4T, me parece una decisión y una respuesta congruentes.",Sat May 25 23:59:08 +0000 2019,26/05/2019 00:59:08,9.708287707341578e+17,37.0,"Los Angeles, CA",http://twitter.com/aassggss1/statuses/1132435966885543936,1
37,Manuel Velasco llegaría al gobierno de AMLO como titular de SEMARNAT. https://t.co/MKVDxgQ3Ha,Sat May 25 23:59:05 +0000 2019,26/05/2019 00:59:05,1215855829.0,147.0,"Chiapas, México",http://twitter.com/eiprofesionales/statuses/1132435951110762498,0
38,"@RuidoEnLaRed Neta?? Oiga AMLO, no hay en la UNAM o el IPN gente con experiencia en el ámbito del medio ambiente?? Chale! https://t.co/JylT1jAmJz",Sat May 25 23:59:02 +0000 2019,26/05/2019 00:59:02,9.809865059244564e+17,56.0,,http://twitter.com/BenitoBurron/statuses/1132435941119840256,0
39,#LoMásLeído Crea AMLO impuesto para las apps en México como Uber https://t.co/8aH9bwKBnf,Sat May 25 23:59:02 +0000 2019,26/05/2019 00:59:02,1380764066.0,24026.0,Ciudad de México,http://twitter.com/CapitalMX_/statuses/1132435939207405571,0
40,Secretaria de Medio Ambiente presenta renuncia a AMLO https://t.co/RfVRKlDMyI vía @El_Universal_Mx,Sat May 25 23:58:59 +0000 2019,26/05/2019 00:58:59,1.088633902728663e+18,185.0,Estados Unidos,http://twitter.com/Ernesto44121648/statuses/1132435929812148225,0
41,"Porque habrá cero tolerancia al influyentismo, AMLO acepta renuncia de Josefa González https://t.co/ZVZxzeX3aq",Sat May 25 23:58:56 +0000 2019,26/05/2019 00:58:56,88108683.0,831.0, Zacatecas ,http://twitter.com/camerinomarquez/statuses/1132435915639611393,0
42,"@SocCivilMx @lopezobrador_ Es un asesino es un traidor a México pinche asesino renuncia , salieron por órdenes a sabiendas que no tenían turbosina por eso el helicóptero que cayó #amlo #AMLOASESINO",Sat May 25 23:58:56 +0000 2019,26/05/2019 00:58:56,3093364317.0,158.0,En mexico,http://twitter.com/potrogdl/statuses/1132435913454379008,0
43,¿Desprestigiar a #AMLOBEBÉ y su distinguida esposa? Bebé AMLO ya está desprestigiado y su esposa no es distinguida. 🙄 https://t.co/F3xDCCa332,Sat May 25 23:58:55 +0000 2019,26/05/2019 00:58:55,1644113184.0,2183.0,Mónaco,http://twitter.com/LuneTa_Lunatica/statuses/1132435912619569153,0
44,"RT @GlodeJo07: •Ackerman
•Gibran
•Hernán
•Attolini
•Sabina
•Taibo
•Jalife

No son intelectuales ya que, por defender a AMLO han abandonado el uso de la razón y defendido absurdos,ellos reverencian a López sin importar los datos y la evidencia.

En resumen: son maromeros no intelectuales.",Sat May 25 23:58:50 +0000 2019,26/05/2019 00:58:50,458659696.0,193.0,Comala,http://twitter.com/Jose_Beto_MM/statuses/1132435891304013824,0
46,Titular de Semarnat presenta RENUNCIA a AMLO tras causar RETRASO en vuelo https://t.co/QAgRfGT2Yq,Sat May 25 23:58:44 +0000 2019,26/05/2019 00:58:44,88108683.0,831.0, Zacatecas ,http://twitter.com/camerinomarquez/statuses/1132435866780078080,0
49,@RuidoEnLaRed Rectifica AMLO. SOMOS AMIGOS,Sat May 25 23:58:42 +0000 2019,26/05/2019 00:58:42,479263794.0,18.0,MEXICO D.F.,http://twitter.com/EMILIOCARDE/statuses/1132435857791754241,0
50,@lasillarota A PAGAR FAVORES ESTE PINCHE GANSO CORRUPTO DE AMLO,Sat May 25 23:58:42 +0000 2019,26/05/2019 00:58:42,3101577272.0,48.0,,http://twitter.com/rubiomartinezt1/statuses/1132435857628192768,0
51,"Reconociendo congruencia en su actuar..

Pregunta:

¿Cuantos excesos y errores ha habido en este gobierno, propiciados por los Secretarios de Estado o el mismísimo @Lopezobrador_?

Creo que ""muchos"" deberían de ser CONGRUENTES y renunciar, es más. #AMLO debe muchas explicaciones! https://t.co/uN43CoiJp5",Sat May 25 23:58:40 +0000 2019,26/05/2019 00:58:40,104664453.0,1577.0,Puebla - México,http://twitter.com/mccloud_jeans/statuses/1132435849801551873,0
52,"RT @eleconomista: Josefa González Blanco Ortiz presenta su renuncia como titular de la #Semarnat.

https://t.co/tDFbGx85wN",Sat May 25 23:58:40 +0000 2019,26/05/2019 00:58:40,70696438.0,1005.0,mexico,http://twitter.com/torrentosbull/statuses/1132435848203526145,0
53,"RT @tumbaburross: AMLO en campaña:
Ningún contrato jugoso se hace sin el permiso del Presidente.

""Le sacan contratos jugosos""

AMLO de Presidente:
No siempre el Presidente está enterado de los contratos.

""Los chairos le creen""",Sat May 25 23:58:37 +0000 2019,26/05/2019 00:58:37,265759683.0,641.0,,http://twitter.com/cronostalgico/statuses/1132435836069384193,0
54,"RT @Trinmarin2: Miren nada más, le GRITAN JALAN y EMPUJAN al presidente de México @lopezobrador_ peeeero para decirle que lo quieren que es un honor estar con él y para tomarse fotos. Viva AMLO🇲🇽🦅 https://t.co/bfwflh81ED",Sat May 25 23:58:35 +0000 2019,26/05/2019 00:58:35,9.852879954052751e+17,52.0,,http://twitter.com/rerasmo1/statuses/1132435828012146689,1
57,"Para los medios del sistema, asi lucia el #IMSS antes de #AMLO vía Sergio Herrera https://t.co/rowOmkl4ah",Sat May 25 23:58:32 +0000 2019,26/05/2019 00:58:32,12698872.0,50726.0,IV Republica,http://twitter.com/radioamlo/statuses/1132435814988754945,1
58,"RT @CuriOsoRey: @SGarciaSoto AMLO está desesperado por aplicar una ley mordaza de facto, busca golpear la credibilidad de los reporteros, pero como dijo el poeta: ""hay aves que cruzan el pantano y no se manchan"" . Tu pluma es de esas. Ánimo. https://t.co/wHmieYfsQw",Sat May 25 23:58:31 +0000 2019,26/05/2019 00:58:31,84352783.0,66317.0,"ÜT: 19.39283,-99.172994",http://twitter.com/SGarciaSoto/statuses/1132435810136023041,0
59,"RT @alf_avila_: Mientras todos siguen entretenidos con la lista parcial de contratos de publicidad que filtró el gobierno de AMLO, PEMEX/SENER acaba de adjudicar 5 mil millones de pesos para #DosBocas a una empresa fundada la semana pasada.",Sat May 25 23:58:29 +0000 2019,26/05/2019 00:58:29,399812606.0,2640.0,"Toluca, Estado de México",http://twitter.com/Sawie/statuses/1132435802196193280,0
60,"RT @alf_avila_: Mientras todos siguen entretenidos con la lista parcial de contratos de publicidad que filtró el gobierno de AMLO, PEMEX/SENER acaba de adjudicar 5 mil millones de pesos para #DosBocas a una empresa fundada la semana pasada.",Sat May 25 23:58:29 +0000 2019,26/05/2019 00:58:29,399812606.0,2640.0,"Toluca, Estado de México",http://twitter.com/Sawie/statuses/1132435802196193280,0
61,"RT @memobarba: Manuel Velasco Coello, pésimo gobernador de Chiapas, y viejo amigo incondicional de Peña Nieto llega al gabinete de AMLO.

Pero no se preocupen porque “vamos bien” 👍🏼...",Sat May 25 23:58:29 +0000 2019,26/05/2019 00:58:29,2959134510.0,243.0,México,http://twitter.com/antonio_islas_g/statuses/1132435800925265920,1
62,Súmenle más nefastos personajes al gabinete de AMLO. https://t.co/wRJ54omzPH,Sat May 25 23:58:28 +0000 2019,26/05/2019 00:58:28,170762066.0,223.0,México,http://twitter.com/Tzadik3000/statuses/1132435799914491909,0
63,"RT @AristeguiOnline: Segunda renuncia en el gabinete de AMLO: se va Josefa González Blanco tras retrasar vuelo
 https://t.co/3e8TOUBS0S
 &lt;=  Ve aquí la reacción de @lopezobrador_",Sat May 25 23:58:28 +0000 2019,26/05/2019 00:58:28,309386677.0,218.0,,http://twitter.com/nora_dalia/statuses/1132435796554706945,0
64,"RT @elpoderenmexico: Grave muy grave error si AMLO opta por Manuel Velasco p/ la #Semarnat hay Biólogos y especialistas ampliamente preparados para el puesto. Velasco es un retroceso.
#ManuelVelascoNO https://t.co/vqPfKf31YU",Sat May 25 23:58:26 +0000 2019,26/05/2019 00:58:26,184122139.0,3567.0,México,http://twitter.com/elpoderenmexico/statuses/1132435790753959937,0
65,"RT @eleconomista: Josefa González Blanco Ortiz presenta su renuncia como titular de la #Semarnat.

https://t.co/tDFbGx85wN",Sat May 25 23:58:26 +0000 2019,26/05/2019 00:58:26,220149607.0,540.0,México,http://twitter.com/Celsflosan/statuses/1132435789550428160,0
67,"RT @Pajaropolitico: ""Le pido de manera atenta y respetuosa, que autorice (...) que se restituya a mi familia un nivel mínimo de protección"", dice la carta que @FelipeCalderon envió a @lopezobrador_. https://t.co/tZWOi1HmQn",Sat May 25 23:58:22 +0000 2019,26/05/2019 00:58:22,857162233.0,172.0,,http://twitter.com/lilipe84/statuses/1132435772852776960,0
69,"RT @HectorAtarrabia: Entregaron millones de pesos nuestros en sobornos llamados ""chayote"".

Tienen a sus hijos en sectas esclavistas de trata de personas.

Desaparecieron cientos de miles de millones de dólares en una orgía de corrupción.

Dejaron un país quebrado.

Dicen que AMLO ""divide"" 🙄",Sat May 25 23:58:21 +0000 2019,26/05/2019 00:58:21,1.0370441653208801e+18,154.0,,http://twitter.com/hektorcitokguez/statuses/1132435770147524614,0
70,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador.
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:58:18 +0000 2019,26/05/2019 00:58:18,301810382.0,330.0,,http://twitter.com/antonio_chancs/statuses/1132435754054017024,0
71,@forozcolg Y los que quedemos fieles a AMLO,Sat May 25 23:58:16 +0000 2019,26/05/2019 00:58:16,1.0490970715323965e+18,447.0,,http://twitter.com/Juliflor5/statuses/1132435747116584960,0
73,RT @El_Universal_Mx: “No tenemos derecho a fallarle al pueblo de México en nada y por eso se aceptó la renuncia”: @lopezobrador_ https://t.co/Vz2JyJ5UXm https://t.co/nIPopGcPst,Sat May 25 23:58:10 +0000 2019,26/05/2019 00:58:10,8.189793538622136e+17,107.0,"Macuspana, Tabasco",http://twitter.com/cano_tilo/statuses/1132435722290507776,0
74,"RT @paezvarela: Será un error terrible de @lopezobrador_ nombrar a Manuel Velazco como titular de cualquier cosa en su Gobierno. Será un error costoso. “No mentir, no robar, no traicionar”?, dijo. Velazco es exactamente lo opuesto.
Pobre país, me cae. AMLO paga favores con nuestro futuro.",Sat May 25 23:58:10 +0000 2019,26/05/2019 00:58:10,75869561.0,614.0,"Arandas, Jalisco",http://twitter.com/Jorge_I_Gtz/statuses/1132435721225154560,0
75,"RT @luis_gj: Ayer AMLO recapacitó y decidió soltar el presupuesto para el Sector Salud.

Lo aplaudo no sólo porque era lo más lógico, sino porque demostró que sí puede ser capaz de responder ante las demandas de la sociedad.

Sigamos alzando la voz y exijamos lo que sea mejor para México.👏",Sat May 25 23:58:09 +0000 2019,26/05/2019 00:58:09,563487165.0,121.0,,http://twitter.com/ancora_imparo83/statuses/1132435716066160640,1
76,"RT @memobarba: Manuel Velasco Coello, pésimo gobernador de Chiapas, y viejo amigo incondicional de Peña Nieto llega al gabinete de AMLO.

Pero no se preocupen porque “vamos bien” 👍🏼...",Sat May 25 23:58:08 +0000 2019,26/05/2019 00:58:08,8.450041184689684e+17,327.0,CDMX,http://twitter.com/acerodebrazomx/statuses/1132435713557839872,1
77,"RT @VicenteFoxQue: Derecha la flecha López, aceptaste su renuncia o la corriste?
Porque opaca tus mañaneras y tu imagen?
La neta,te sientes don perfecto!
Ne es como te comportes tu, es como se comportan tus feligreses.

No tenemos derecho a fallar, por eso acepté la renuncia AMLO",Sat May 25 23:58:06 +0000 2019,26/05/2019 00:58:06,1686479809.0,18.0,"Jacona, Michoacán de Ocampo",http://twitter.com/lokutor40/statuses/1132435707518001153,0
78,"RT @RoanaBuenavent1: AMIG@S:

YO APOYO. A LA  4 T.

LA 4T. VA PORQUE VA!!!

YO APOYO EL GOBIERNO DE AMLO!!

CONFÍO EN EL GOBIERNO DE AMLO.

LA 4 T VA PORQUE VA.

ME CANSO GANSO CON AMLO.
MORENA VA PORQUE VA!

JUNIO 2 MI VOTO ES POR MORENA!!

ME CANSO GANSO.

MORENA VA!!",Sat May 25 23:58:06 +0000 2019,26/05/2019 00:58:06,8.747642985008865e+17,62.0,,http://twitter.com/BaradonEsther/statuses/1132435705987260417,1
80,"RT @olitadealtamar: Nunca vamos a saber si Luis Donaldo Colosio era realmente la esperanza de México, pero me gusta pensarlo, y como dijo Harvey Dent: ""Mueres siendo un héroe o vives lo suficiente para verte convertido en villano."" Si no me creen vean a AMLO.",Sat May 25 23:57:52 +0000 2019,26/05/2019 00:57:52,9.755105610384589e+17,25.0,,http://twitter.com/piedraparente/statuses/1132435646314930176,0
81,"RT @VicenteFoxQue: Derecha la flecha López, aceptaste su renuncia o la corriste?
Porque opaca tus mañaneras y tu imagen?
La neta,te sientes don perfecto!
Ne es como te comportes tu, es como se comportan tus feligreses.

No tenemos derecho a fallar, por eso acepté la renuncia AMLO",Sat May 25 23:57:52 +0000 2019,26/05/2019 00:57:52,128576434.0,385.0,MEXICO,http://twitter.com/CULPAB/statuses/1132435645983543296,0
83,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador.
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:57:50 +0000 2019,26/05/2019 00:57:50,1.0055102675500646e+18,19.0,"Zapopan, Jalisco",http://twitter.com/HectorQ65/statuses/1132435639612260353,0
84,"RT @tumbaburross: AMLO en campaña:
Ningún contrato jugoso se hace sin el permiso del Presidente.

""Le sacan contratos jugosos""

AMLO de Presidente:
No siempre el Presidente está enterado de los contratos.

""Los chairos le creen""",Sat May 25 23:57:49 +0000 2019,26/05/2019 00:57:49,115199963.0,162.0,,http://twitter.com/luialbe/statuses/1132435634344419334,0
85,"RT @Big_Brother_mx: @VictorMartinezJ @YoAmoaLaCondesa @Claudiashein @lopezobrador_ @SSP_CDMX El amlo con sus políticas ha ESPANTADO al TURISMO, ahora con esto que se está haciendo VIRAL... Peor!!

Ahora en el DF qué vergüenza con los extranjeros, mal Sheinbaum MUY MAL!

VAMOS DE MAL EN PEOR, POR ESO DEBEMOS CUIDARNOS DE LA policía Y GRABARLOS EN TODO MOMENTO X SEGURIDAD",Sat May 25 23:57:48 +0000 2019,26/05/2019 00:57:48,253730111.0,3694.0,Condesa-Hipódromo-Condesa,http://twitter.com/YoAmoaLaCondesa/statuses/1132435629567037440,0
87,RT @revistaproceso: Se difunde lista de pagos millonarios a periodistas; se dicen perseguidos por @lopezobrador_ https://t.co/2B26hyPPhb https://t.co/blEFqF9Ow2,Sat May 25 23:57:46 +0000 2019,26/05/2019 00:57:46,9.582418261164319e+17,2707.0,,http://twitter.com/_alejocontreras/statuses/1132435619588632576,0
88,"RT @GlodeJo07: Ya van a tener que defender a los amigos íntimos de Peña que van llegando al gabinete de AMLO, ahí tienen a Manuel Velasco, pésimo senador, pésimo gobernador.
¡Qué difícil ha de ser, ser ustedes!",Sat May 25 23:57:44 +0000 2019,26/05/2019 00:57:44,122497573.0,390.0,MÈXICO,http://twitter.com/MAXIMUS_YELMO/statuses/1132435614375260160,0
89,"Si Velasco no entra.  Es la 54548574874 mentira que nadie cuenta ni pasa nada porque pueden y quieren. Si es verdad, a hacer el dramón de la vida que ya con eso AMLO ya no merece ser presidente o estupideces de esas",Sat May 25 23:57:42 +0000 2019,26/05/2019 00:57:42,72695909.0,1737.0,México,http://twitter.com/blogmexicano/statuses/1132435603407233024,0
90,"Grave muy grave error si AMLO opta por Manuel Velasco p/ la #Semarnat hay Biólogos y especialistas ampliamente preparados para el puesto. Velasco es un retroceso.
#ManuelVelascoNO https://t.co/vqPfKf31YU",Sat May 25 23:57:41 +0000 2019,26/05/2019 00:57:41,184122139.0,3567.0,México,http://twitter.com/elpoderenmexico/statuses/1132435600743649280,0
91,"RT @memobarba: Manuel Velasco Coello, pésimo gobernador de Chiapas, y viejo amigo incondicional de Peña Nieto llega al gabinete de AMLO.

Pero no se preocupen porque “vamos bien” 👍🏼...",Sat May 25 23:57:41 +0000 2019,26/05/2019 00:57:41,140676071.0,871.0,"Gdl, Mx",http://twitter.com/PakoGa11ardo/statuses/1132435598650662912,1
